"filename", "language", "JavaScript", "CSS", "YAML", "Vue", "XML", "SCSS", "JSON", "Markdown", "HTML", "comment", "blank", "total"
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/Charts/MixChart.vue", "Vue", 0, 0, 0, 265, 0, 0, 0, 0, 0, 0, 7, 272
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/Charts/mixins/resize.js", "JavaScript", 29, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 35
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/Cron/component/day.vue", "Vue", 0, 0, 0, 160, 0, 0, 0, 0, 0, 11, 3, 174
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/Cron/component/hour.vue", "Vue", 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 3, 145
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/Cron/component/month.vue", "Vue", 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 3, 144
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/Cron/component/secondAndMinute.vue", "Vue", 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 3, 147
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/Cron/component/week.vue", "Vue", 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 3, 158
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/Cron/component/year.vue", "Vue", 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 3, 131
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/Cron/index.vue", "Vue", 0, 0, 0, 135, 0, 0, 0, 0, 0, 1, 3, 139
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/DndList/index.vue", "Vue", 0, 0, 0, 155, 0, 0, 0, 0, 0, 2, 10, 167
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/DragSelect/index.vue", "Vue", 0, 0, 0, 55, 0, 0, 0, 0, 0, 2, 5, 62
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/Dropzone/index.vue", "Vue", 0, 0, 0, 265, 0, 0, 0, 0, 0, 11, 22, 298
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/ErrorLog/index.vue", "Vue", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 4, 79
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/Generic/button.vue", "Vue", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 3, 56
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/GithubCorner/index.vue", "Vue", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 4, 55
